LocationNumber,RSSI,TxLinkSpeed,RxLinkSpeed,MainAPConnect,TxThroughput,AvgPingLatency
5,-59.13,641.08,687.32,0,3.51,48.45
19,-47.35,848.42,863.38,1,5.93,48.33
11,-62.34,371.58,409.94,1,15.34,61.96
21,-50.37,864.57,875.49,1,15.12,46.34
20,-39.77,870.37,855.4,1,16.19,50.96
26,-58.82,517.02,483.99,1,14.82,53.72
8,-65.76,342.47,292.6,1,12.87,49.14
34,-71.23,226.05,247.87,0,13.06,60.79
2,-72.7,181.84,126.63,1,12.3,48.27
33,-70.77,232.95,257.89,1,14.7,70.72
29,-68.41,342.06,230.98,1,11.53,51.72
24,-62.67,684.1,581.17,1,9.78,54.27
19,-46.53,833.72,856.64,1,17.86,47.79
8,-66.22,333.81,368.01,1,9.62,46.91
12,-65.35,241.37,227.02,1,17.34,55.94
11,-61.31,384.17,380.95,1,13.45,53
17,-49.05,852.37,878.92,1,15.32,50.53
6,-67.47,344.77,293.96,1,13.72,47.85
29,-68.19,331.55,347.44,1,15.99,53.67
12,-67.32,365.48,290.94,1,14.42,52.18
18,-52.9,644.83,662.66,1,15.41,49.56
23,-68.99,645.55,597.02,1,15.52,48.89
19,-50.21,862.59,857.48,1,16.63,46.44
20,-39.41,854.24,875.11,1,15.58,53.14
8,-67.2,339.33,314.54,1,16.85,51.01
9,-61.1,550.16,360.82,1,4.07,71.15
19,-47.92,862.67,840.77,1,14.76,47.97
8,-66.85,276.6,364.38,1,15.64,55.82
7,-69.52,350.54,250.96,1,14.71,47.56
13,-60.23,477.44,589.05,1,15.56,58.05
18,-53.06,648.23,649.05,1,18.36,48.26
6,-67.51,346.79,255.3,1,13.07,61.01
23,-67.91,642.26,568.28,1,15.5,48.56
19,-47.87,859.55,873.4,1,14.42,47.45
4,-52.68,695.92,848.23,0,15.9,48.14
15,-50.75,643.89,776.7,1,15.8,52.84
12,-66.58,356.68,279.61,1,17.15,58.29
22,-59.24,701.23,642.64,1,16.36,47.34
10,-61.2,470.3,389.57,1,15.57,53.69
13,-61.22,644.61,589.12,1,14.66,53.93
35,-73.41,168.73,135.94,1,15.52,45.54
23,-64.5,527.84,592.48,1,15.5,55.26
8,-65.77,334.15,282.08,1,15.98,56.58
22,-59.45,655.46,678.46,1,5.21,53.09
12,-67.74,459.87,248.83,1,15.52,50.93
16,-53.01,881.17,789.45,1,13,51.99
11,-61.67,369.7,406.01,1,15.7,62.23
12,-66.53,355.89,227.8,1,16.5,56.08
6,-68.52,342.26,279.65,1,13.67,46.2
15,-51.29,782.6,793.66,1,16.19,51.94
13,-60.38,524.13,531.28,1,16.58,51.7
11,-62.45,340.59,270.25,1,14.92,49.97
4,-50.87,657.55,860.19,0,16.44,46.93
17,-49.66,854.86,850.54,1,17.3,52.34
7,-70.65,333.26,209.83,1,14.55,49.15
6,-67.92,368.49,306.77,1,14.82,49.76
19,-48.88,868.56,890.65,1,15.63,46.42
5,-59.66,664.14,591.55,0,15.26,50.37
8,-67.45,354.54,285.17,1,14.39,48.11
16,-53.14,771.62,650.47,1,4.85,52.88
6,-68.9,360.86,324.1,1,13.66,58.82
13,-58.58,464.43,609.33,1,15.63,54.94
31,-77.39,176.95,139.56,1,13.91,81.12
12,-67.24,477.26,261.33,1,15.07,51.12
33,-70.38,471.25,249.12,1,12.54,72.1
36,-74.31,170.35,87.82,1,4.12,49.12
8,-66.87,350.27,308.66,1,17.88,62.25
9,-61.7,517.93,481.76,1,4.61,72.41
14,-48.86,894.82,594.42,1,5.42,56.72
26,-60.09,530.18,576.29,1,17.11,55.42
28,-64.8,465.5,369.47,1,7.37,68.67
4,-50.65,630.07,866.95,0,4.93,45.3
32,-74.32,248.92,223.52,1,14.4,73.25
11,-60.86,340.75,421.77,1,16.14,51.65
34,-71.22,240.03,281.03,0,2.76,60.27
6,-69.1,356.35,349.6,1,13.7,59.57
34,-70.05,179.54,116.43,0,3.77,56.13
12,-66.59,360.12,295.16,1,16.62,49.71
5,-59.85,666.32,710.29,0,14.09,73.17
3,-66.51,353.66,350.35,1,17.37,59.88
20,-39.83,853.49,870.33,1,16.14,56.41
28,-64.72,328.68,387.64,1,15.81,61.69
25,-71.16,350.86,289.44,1,15.39,55.84
21,-51.36,883.05,867.49,1,14.09,56.83
3,-64.86,369.55,239.94,1,8.72,53.09
23,-65.79,698.99,576.4,1,16.85,47.53
26,-60.12,547.96,509.61,1,16.56,52.05
6,-67.77,448.48,218.46,1,14.99,46.8
27,-54.86,650.12,668.6,1,14.34,47.66
23,-66.05,635.35,664.27,1,17.61,53.55
6,-69.1,332.94,256.94,1,14.38,49.36
24,-62.89,396.1,358.07,1,15.7,46.24
34,-70.95,244.13,163.63,0,12.84,56.26
14,-50.98,868.72,593.86,1,17.67,58.98
16,-53.09,795.23,719.24,1,17.18,49.53
10,-60.23,384.74,341.31,1,16.55,51.44
15,-50.31,773.88,766.46,1,4.17,49.02
25,-71.49,354.88,305.85,1,16.93,58.81
7,-70.55,240.26,238.19,1,10.8,51.58
1,-76.14,171.07,111.52,1,16.76,47.68
21,-50.17,865.77,874.02,1,5.63,51.56
15,-49.15,812.85,597.05,1,14.99,48.97
7,-70.52,184.88,239.77,1,14.62,54.73
17,-49.34,861.99,888.92,1,15.42,53.49
17,-50.28,840.62,876.58,1,17.37,52.01
18,-51.53,667.03,661.93,1,5.98,50.27
32,-74.98,240.25,258.31,1,3.14,65.78
27,-55.25,653.4,651.27,1,14.46,53.89
34,-70,248.13,233.68,0,11.07,58.82
19,-46.82,885.29,865.59,1,5.85,47.36
3,-65.57,349.81,230.51,1,14.66,57.21
22,-59.11,653.48,644.47,1,16.3,54.29
10,-59.94,368.6,377.88,1,16.21,49.41
31,-77.25,162.06,148.55,1,13.13,78.12
24,-63.47,372.31,352.75,1,15.51,47.39
21,-51.25,882.77,866.29,1,4.74,46.31
31,-77.33,151.84,132.22,1,15.13,81.51
20,-39.74,878.12,849.79,1,16.59,46.27
5,-58.93,642.74,698.3,0,4.48,47.58
14,-49.61,865.02,692.23,1,5.33,60.11
27,-55.3,536.11,577.05,1,16.8,47.31
22,-58.92,706.25,665.48,1,16.86,46.89
32,-73.86,243.02,256.95,1,14.4,65.8
21,-50.09,853.54,868.44,1,15.98,47.82
19,-47.82,868.37,858.76,1,15.68,46.02
24,-61.64,449.54,533.07,1,14.81,49.07
33,-70.59,332.34,266.3,1,7.35,72.5
19,-48.22,870.66,871.85,1,16.78,45.11
12,-66.56,284.6,258.47,1,15.53,50.71
20,-38.57,860.49,877.45,1,15.44,46.62
19,-47.52,863.6,875.15,1,6.46,47.43
26,-59.46,519.83,537.24,1,16.18,53.77
2,-72.96,159.91,160.47,1,5.42,61.88
18,-51.7,657.78,628.27,1,6.06,49.35
18,-53.86,661.04,647.72,1,17.94,48.83
3,-66.64,494.05,383,1,16.86,55.47
18,-53.03,649.28,601.35,1,15.5,47.93
10,-59.42,529.66,389.57,1,16.83,50.89
2,-72.72,85.16,124.58,1,17.52,43.23
23,-65.92,658.81,647.23,1,16.26,44.09
34,-70.27,223.57,236.73,0,13.66,57.3
31,-77.37,137.7,123.65,1,13.22,70.34
15,-50,790.7,792.18,1,3.91,49.11
5,-59.05,647.33,708.78,0,3.14,54.6
6,-68.53,183.09,264.76,1,13.39,49.66
29,-67.46,477.89,286.59,1,17.78,55.85
19,-47.66,870.9,859.98,1,14.61,51.36
14,-49.41,755.31,578.25,1,14.97,46.09
10,-61.4,531.47,357.38,1,15.64,56.5
13,-59.06,530.26,537.14,1,17.71,57.4
31,-76.81,247.76,128.12,1,14.74,73.76
24,-62.5,665.87,590.61,1,17.06,49.81
6,-66.96,339.34,239.03,1,8.71,56.06
8,-66.3,340.45,322.56,1,15.4,56.29
2,-72.85,177.95,139.89,1,5.3,51.73
4,-51.18,786.54,840.04,0,2.96,49.45
4,-50.91,788.14,850.78,0,7,48.16
17,-48.24,853.11,875.22,1,17.64,47.9
23,-66.63,510.46,646.92,1,5.08,50.08
17,-48.73,873.78,846.96,1,18.05,53.26
17,-48.09,867.51,877.87,1,17.49,46.09
4,-51.82,697.12,761.68,0,3.23,45.78
32,-72.18,248.68,198.01,1,15.39,75.36
21,-51.55,877.87,864.78,1,15.66,48.65
26,-59.76,663.82,532.41,1,15.84,62.56
7,-69.71,180.94,245.05,1,14.71,52.58
7,-70.37,351.77,275.8,1,16.09,49.4
18,-52.34,669.25,674.02,1,4.95,53.16
36,-75.22,115.23,140.88,1,13.61,52.89
3,-65.27,368.62,387.08,1,17.66,52.72
21,-51.63,867.16,841.2,1,17.35,51.17
13,-57.93,458.52,593.47,1,16.13,55.86
15,-50.43,788.51,792.77,1,15.06,53.91
13,-59.23,535.38,518.82,1,14.98,52.59
14,-48.86,869.79,774.66,1,9.35,63.51
36,-74.71,123.32,130.48,1,13.07,53.57
22,-58.86,657.92,609.11,1,15.83,50.3
2,-73.2,159.63,112.28,1,13.41,51.36
7,-69.46,361.47,261.76,1,14.36,46.8
1,-75.99,174.18,135.19,1,16.93,49.06
8,-67.03,354.38,356.55,1,14.99,50.19
10,-61.76,473.51,515.21,1,4.25,48.13
33,-71.11,347.96,258.97,1,14.86,78.16
12,-68.24,342.95,286.41,1,12.03,63.63
20,-40.04,858.6,853.8,1,16.84,48.58
32,-74.42,226.04,171.99,1,15.47,78.6
29,-67.55,473.87,344.99,1,16.38,76.42
17,-48.64,855.2,863.39,1,14.62,46.97
29,-68.18,361.15,264.14,1,15.32,53.64
21,-52.42,866.15,864.35,1,15.71,48.54
7,-70.31,190.32,255.38,1,14.66,54.42
17,-50.37,894.26,867.96,1,4.62,48.25
33,-71.4,479.28,294.56,1,14.26,73.01
34,-70.89,189.45,234.82,0,2.61,68.05
15,-50.73,784.74,603.4,1,14.12,56.53
8,-67.23,333.31,387.53,1,9.06,47.41
5,-58.34,681.95,728.25,0,5.08,68.05
2,-73.77,184.24,143.49,1,12.21,48.84
18,-52.05,645.02,664.41,1,15.67,48.51
32,-73.97,228.46,194.14,1,6.44,67.11
29,-67.63,479.01,351.14,1,16.81,76.96
31,-77.36,177.57,97.36,1,16.09,69.81
15,-51,873.08,790.94,1,14.86,51.77
29,-68.31,327.07,354.09,1,15.93,53.63
1,-75.82,159.05,112.9,1,5.91,46.36
12,-67.61,364.99,172.04,1,16.13,52.38
15,-51.36,799.93,792.71,1,16.13,51.61
2,-72.78,168.56,198.26,1,11.82,53.21
3,-66.14,367.41,393.19,1,14.22,53.32
15,-52.27,787.36,788.12,1,14.74,44.86
14,-49,889.12,815.35,1,15.45,50.97
1,-75.69,165.01,141.82,1,8.24,50.11
1,-76.02,135.91,137.27,1,16.41,50
4,-51.03,685.54,789.85,0,3.75,58.99
11,-59.66,351.64,407.29,1,14.55,51.92
5,-58.25,656.09,700.88,0,4.54,49.54
18,-52.44,724.97,645.41,1,16.08,56.03
7,-70.03,162.33,225.28,1,14.14,53.77
1,-75.8,168.93,102.93,1,15.89,54.92
21,-51.06,851.41,855.9,1,13.93,45.39
33,-70.93,346.63,267.97,1,14.5,82.23
2,-72.23,138.5,115.38,1,16.02,43.16
17,-48.53,842.68,858.71,1,4.68,46.65
31,-77.38,76.26,142.52,1,14.8,86.56
24,-63.37,456.78,600.79,1,16.04,48.77
4,-52.86,774.96,868.5,0,15.12,50.28
9,-62.8,701.55,457.2,1,5.75,91.38
35,-73.15,113.98,134.99,1,5.13,54.25
7,-70.55,234.54,161.65,1,14.33,50.01
27,-55.28,725.01,459.43,1,17.29,45.63
9,-62.52,525.17,471.17,1,15.48,52.73
8,-66.36,269.93,321.45,1,13.97,49.61
22,-59.25,642.68,645.04,1,5.49,47.56
35,-73.83,153.48,118.95,1,15.51,49.25
16,-53.63,768.7,791.82,1,14.86,42.72
6,-67.85,360.4,302.66,1,15.11,50.56
18,-53.19,641.43,659.15,1,14.1,48.1
10,-61.18,468.24,395.46,1,15.61,48.99
4,-52.36,779.28,870.58,0,2.12,57.59
23,-65.85,516.95,575.63,1,16.1,49.08
5,-57.32,655.64,587.06,0,3.74,48.48
27,-54.68,652,665.95,1,16.98,48.52
14,-48.44,795.32,873.11,1,11.65,43.22
29,-67.86,489.88,303.11,1,15.63,56.94
12,-68.21,356.63,255.42,1,12.5,63.6
26,-60.27,549.04,519.27,1,16.67,53.19
9,-62.41,638.18,528.41,1,5.47,50.1
1,-75.81,122.63,144.51,1,14.5,51.99
1,-75.51,237.5,119.92,1,14.55,50.99
11,-61.4,356.92,253.22,1,10.31,56.69
36,-74.42,170.37,112.82,1,14.34,52.67
25,-70.89,368.07,275.56,1,16.83,62.61
13,-59.81,634.64,524.23,1,17.21,54.04
23,-66.24,511.44,576.55,1,15.71,45.4
32,-73,249.78,243.89,1,14.04,63.75
36,-75.13,92.02,118.09,1,14.14,52.12
29,-67.98,335.01,261.87,1,16.32,54.9
16,-53.2,696.26,757.99,1,14.88,51.36
25,-71.19,351.02,295.13,1,15.16,56.1
27,-54.76,538.93,602.51,1,16.25,48.03
10,-60.85,527.53,348.31,1,5.42,56.39
22,-59.77,664.04,659.13,1,15.63,47.63
7,-71.07,178.25,249.03,1,14.93,52.19
12,-66.97,342.58,248.55,1,14.25,54.23
1,-76.12,117.56,114.77,1,16.26,50.64
10,-59.84,539.88,392.62,1,16.85,54.85
10,-62.17,580.62,466.56,1,16,58.76
29,-67.8,355.99,347.02,1,11.57,51.27
7,-69.57,338.42,249.74,1,14.76,47.92
7,-69.7,331.75,259.6,1,14.58,52.79
19,-47.38,865.36,859.63,1,15.7,49.37
32,-74.78,239.33,232.86,1,14.2,73.6
25,-71.27,337.7,304.86,1,17.1,59.54
33,-70.29,338.71,308.98,1,5.62,65.84
34,-71.15,231.42,310.28,0,13.12,61.63
6,-68.47,350.96,227.3,1,17.55,48.65
18,-52.07,667.7,483.14,1,5.53,49.19
15,-51.78,770.61,793.62,1,3.87,50.92
8,-65.87,358.7,280.64,1,15.68,57.21
13,-58.63,653.12,520.22,1,17.31,53.77
15,-50.1,788.94,793.22,1,5.89,53.27
7,-70.4,227.89,196.42,1,14.59,51.05
13,-61.73,671.56,556.64,1,14.36,54.44
13,-60.4,655.03,510.83,1,4.33,54.9
16,-52.6,660.99,655.45,1,4.91,59.13
12,-66.37,335.93,287.61,1,15.42,71.99
3,-66.33,267.77,411.38,1,14.33,55.61
19,-47.29,875.13,856.35,1,15.94,47.07
10,-60.97,350.38,403.16,1,5.37,50.96
1,-76.17,171.24,146.36,1,12.89,48.28
7,-69.83,180.69,165.69,1,14.77,49
10,-61.85,472.7,522.15,1,4.42,47.99
10,-59.59,498.61,398.24,1,14.75,59.38
27,-55.58,516.05,643.61,1,9.53,48.35
21,-50.09,865,844.33,1,12.25,43.69
35,-74.64,172.72,134.56,1,15.78,45.11
8,-66.86,348.82,397.42,1,14.37,50.7
36,-74.87,115.23,114.06,1,13.62,50.44
36,-75.63,115.3,116.94,1,14.24,52.26
9,-62,545.12,467.7,1,15.89,52.42
35,-73.97,176.25,124.92,1,7.87,52.97
19,-47.56,866.99,881.36,1,14.7,48.16
16,-53.31,767.49,780.46,1,17.73,51.5
17,-49.69,850.39,853.48,1,11.91,51.02
12,-67.39,451.62,293.11,1,15.2,52.08
14,-48.71,869.29,702.31,1,5.66,60.07
8,-66.42,356.54,331.09,1,16.55,51.06
21,-50.69,856.43,874.81,1,13.83,45.17
34,-69.97,230.49,225.2,0,13.86,57.51
17,-48.55,869.87,880.88,1,16.18,59.21
20,-40.14,874.74,890.98,1,16.66,46.3
24,-60.96,729.25,579.35,1,15.58,48.39
2,-73.62,117.75,118.55,1,14.33,48.66
28,-64.51,526.69,389.71,1,17.17,70.4
9,-62.31,648.85,525.11,1,11.62,50.64
24,-63.84,514,361.19,1,18.27,49.9
22,-59.29,659.19,659.69,1,16.93,55.08
11,-61.25,352.34,404.05,1,15.69,50.89
19,-46.56,865.99,866.68,1,14.93,46.87
2,-72.14,101.44,156.64,1,10.24,48.63
13,-61.03,458.44,537.24,1,13.84,53.8
21,-48.56,873.39,864.37,1,16.94,47.35
27,-54.09,505.8,572.94,1,16.35,71.75
23,-67.8,664.99,577.25,1,16.05,48.96
34,-70.07,275.74,235.48,0,11.46,59.15
21,-50.22,879.13,885.26,1,16.08,47.65
7,-70.08,254.31,292.67,1,14.03,45.38
4,-52.7,711.86,857.77,0,15.32,54.35
29,-68.93,344.79,250.57,1,15.92,58.69
25,-71.09,337.76,337.61,1,14.46,60.47
23,-66.67,649.13,648.67,1,16.44,47.2
21,-51.69,873.85,884.61,1,13.97,57.35
24,-63.04,374.8,356.86,1,15,46.83
19,-46.39,869.05,876.55,1,5.63,48.92
21,-49.32,843.14,875.94,1,16.27,48.25
6,-68.74,360.3,269.15,1,5.59,50.81
24,-61.91,661.7,534.95,1,15.01,55.33
6,-69.44,459.52,276.94,1,16.1,51.29
13,-62.09,540.48,540.92,1,16.6,46.02
4,-49.62,698.67,785.66,0,3.45,58.69
28,-63.31,527.51,372.12,1,13.8,62.23
5,-58.56,652.04,720.58,0,4.32,49.73
17,-48.76,857.51,875.12,1,15.69,46.06
18,-53.04,704.61,556.89,1,14.36,49.54
5,-59.53,652.52,562.36,0,10.97,47.62
34,-70.08,239.33,157.24,0,2.86,55.51
29,-67.65,342.29,357.05,1,7.24,50.18
22,-59.18,652.18,651.07,1,17.44,54.07
31,-77.36,196.69,147.08,1,3.6,50.47
23,-66.04,655.52,566.78,1,14.84,46.67
27,-53.62,643.9,574.01,1,15.51,48.51
32,-73.57,232.85,225.67,1,2.56,70.27
25,-70.56,319.31,228.63,1,13.05,48.4
13,-59.69,476.37,581.54,1,14.95,58.98
20,-40.44,855.79,869.73,1,17.99,46.6
4,-50.33,646.47,841.41,0,14.07,50.64
4,-51.24,633.04,887.69,0,15.05,49.14
36,-75.43,179.7,92.96,1,13.97,53.09
15,-49.85,864.99,781.6,1,17.3,41.59
17,-49.54,875.23,863.91,1,14.84,45.67
27,-54.98,502.44,580.4,1,17.11,46.33
31,-76.93,90.82,158.42,1,15.86,77.2
2,-72.63,184.37,160.06,1,14.76,49.75
18,-52.96,636.99,669.43,1,14.42,47.96
8,-65.48,354.12,289.77,1,16.01,51.26
29,-67.65,330.79,223.42,1,11.45,51.91
2,-73.03,169.5,101.79,1,10.96,47.99
14,-49.43,786.24,775.29,1,5.16,44.74
9,-62.07,527.52,451.91,1,15.79,51.66
9,-61.16,512.47,346.03,1,3.79,71.46
9,-62.24,494.97,465.77,1,4.87,57.19
31,-75.4,184.87,144.28,1,14.2,73.63
3,-66.61,341.26,385.79,1,5.33,59.5
20,-38.65,857.36,854.73,1,14.28,49.37
12,-67.22,465.11,311.55,1,15.36,51.92
31,-77.76,177.48,124.07,1,14.3,80.6
24,-61.72,446.34,517.61,1,5.59,47.3
32,-72.55,224.79,216.44,1,2.52,69.43
20,-38.56,862.6,883.98,1,16.4,49.98
23,-66.59,664.37,604.9,1,17.48,51.03
9,-61.98,512.14,458.34,1,15.61,51.62
35,-74.23,140.73,123.19,1,16.13,44.37
3,-66.57,367.77,385.65,1,5.09,59.13
14,-49.12,772.59,578.58,1,15.07,46.47
8,-67.16,464.67,397.47,1,14.37,47.54
27,-54.75,517.29,623.23,1,14.41,54.6
21,-50.67,875.71,868.46,1,17.65,46.92
13,-60.46,511.91,539.27,1,15.02,59.31
13,-60.77,649.29,560.11,1,14.08,53.84
2,-72.74,174.76,131.76,1,11.38,47.88
29,-67.39,391.12,350.72,1,14.83,54.07
32,-74.49,354.27,234.32,1,16.2,66.47
4,-51.85,712.64,785.71,0,3.49,45.59
13,-59.65,505.26,577.14,1,15.74,53.52
36,-75.19,115.35,118.5,1,14.03,50.8
14,-48.74,875.14,780.44,1,16.2,43.32
10,-60.9,346.25,402.47,1,12.19,56.68
27,-56.12,647.95,645.55,1,15.13,54.21
18,-53.67,636.69,646.12,1,15.55,48.86
16,-52.63,770.51,697.75,1,16.79,50.21
16,-52.65,665.31,597.09,1,14.65,49.23
16,-53.42,781.75,784.44,1,14.77,42.31
17,-50.21,869.84,858.7,1,11.84,51.12
29,-66.9,340.39,351.69,1,7.32,49.16
27,-54.54,636.44,580.16,1,14.28,50.01
20,-39.84,864.09,868.57,1,16.33,56.06
20,-40.21,862.96,846.6,1,17.27,47.2
13,-59.24,513.79,594.68,1,14.39,52.55
15,-50.45,777.94,769.93,1,4.74,62.05
5,-59.31,675.31,595.96,0,14.95,50.22
11,-64.48,328.46,226.84,1,15.99,50.13
11,-61.18,431.44,378.88,1,15.72,54.8
1,-76.17,149.18,182.88,1,13.9,54.75
6,-66.98,363.16,216.97,1,8.62,54.51
19,-47.07,865.01,890.18,1,15.14,47.19
6,-68,472.43,268.5,1,15.11,47.31
26,-59.68,647.47,521.94,1,17.1,54.57
29,-68.77,485.05,355.34,1,16.56,76.23
34,-70.45,237.38,263.59,0,13.12,56.43
24,-64.76,572.8,517.18,1,15.32,48.34
16,-53.82,771.94,771.49,1,14.77,43.24
16,-53.03,777.21,771.84,1,17.35,52.12
29,-67.65,339.57,355.07,1,17.15,61.9
11,-60.76,467,239.83,1,15,47.73
3,-66.2,333.66,350.7,1,16.51,55.09
22,-59.84,516.39,644.77,1,16.77,48.74
4,-51.68,776.37,885.06,0,1.29,59.05
10,-59.1,536.59,391.83,1,17.15,55.16
16,-53.72,640.5,803.53,1,4.91,49.6
26,-61.21,542.74,469.19,1,17.22,53.14
27,-53.89,662.46,656.68,1,4.94,60.46
13,-60.03,519.73,545.69,1,14.95,52.29
35,-75.28,208.91,110.83,1,5.98,52.92
8,-66.39,358.03,390.43,1,17.14,51.43
36,-75.25,84.46,65.29,1,14.12,49.64
36,-74.89,169.35,78.81,1,14.4,52.04
20,-40.4,855.41,862.25,1,17.2,47.63
13,-58.66,461.26,357.65,1,16.61,51.67
29,-68.52,340.07,279.4,1,16.05,48.55
18,-52.4,659.49,643.7,1,14.54,45.82
24,-62.68,463.12,581.69,1,16.6,48.75
16,-52.88,642.68,679.74,1,4.83,58.77
13,-60.67,493.47,521.03,1,14.37,53.68
14,-49.11,777.7,565,1,14.33,49.92
35,-73.11,240.62,121.27,1,15.9,52.21
1,-76.14,240.56,125.53,1,9.64,48.69
22,-58.71,522.72,645.65,1,16.77,48.47
18,-53.63,669.17,657.09,1,15.13,47.7
26,-59.98,618.45,542.77,1,17.46,55.29
19,-49.38,861.38,845.05,1,14.77,45.97
29,-68.7,365.13,275.26,1,16.33,54.53
1,-77,160.83,151.66,1,15.11,47.51
31,-76.93,254.22,122.98,1,13.96,77.55
5,-59.28,642.73,679.47,0,15,48.2
8,-65.03,362.42,272.89,1,16.28,51.89
4,-50.59,775.47,837.11,0,6.73,48.21
33,-71.21,298.69,288.48,1,15.55,81.46
5,-58.52,654.72,690.19,0,5.51,50.17
31,-76.64,77.4,131.56,1,14.7,86.65
22,-59.39,650.72,646,1,17.63,52.79
9,-62.53,659.24,510.17,1,11.65,51.06
27,-55.28,634.1,642.92,1,16.61,48.81
8,-67.52,241.07,396.48,1,14.76,45.94
8,-66.44,342.38,360.26,1,15.24,52.58
9,-60.82,656.99,468.13,1,18.22,49.61
8,-66.97,340.1,357.13,1,14.89,50.39
15,-51.62,780.84,773.42,1,15.17,51.49
12,-66.68,378.12,284.55,1,5.26,49.76
35,-74.27,125.96,111.98,1,15.18,57.72
12,-66.42,354.45,265.7,1,15.51,54.53
13,-59.14,587.52,549.36,1,17.27,54.63
27,-53.69,628.66,582.79,1,5.02,49.39
29,-69.4,327.24,260.15,1,15.24,52.87
15,-51.13,868.24,767.18,1,15.08,43.9
26,-60.15,634.28,529.05,1,17.42,55.17
19,-48.92,864.33,863.03,1,14.85,45.58
32,-73.87,245,249.84,1,14.37,65.67
20,-38.09,867.44,864.56,1,15.27,51.44
3,-65.64,243.29,232.66,1,12.82,55.31
32,-73.68,247.11,175.18,1,14.88,64.4
17,-48.96,870.49,876.82,1,15.1,50.12
24,-62.82,497.12,526.95,1,4.72,49.57
22,-60.2,514.47,663.95,1,16.67,47.55
35,-77.51,141.03,45.26,1,8.83,52.49
6,-68.98,357.72,295.43,1,17.32,50.69
8,-66.7,244.77,315.67,1,16.69,53.33
8,-67.07,349.89,300.31,1,4.5,51.11
21,-49.67,865.34,843.88,1,15.8,47.6
23,-66.27,652.75,582.97,1,16.19,47.59
36,-75.5,220.24,121.93,1,8.63,54.8
15,-49.97,886.61,785.27,1,4.06,50.56
25,-70.05,229.18,341.23,1,15.04,55.75
25,-71.23,348.91,318.03,1,15.22,65.09
22,-59.1,517.92,646.1,1,17.41,44.5
32,-73.78,241.94,192.47,1,15.55,79.23
26,-60.22,550.33,536.07,1,16.91,54.17
33,-70.54,376.62,273.81,1,8.36,73.98
27,-55.54,647.02,649.57,1,15.92,48.47
4,-52.32,682.24,860.53,0,8.88,48.61
4,-50.01,644.86,879.91,0,4.96,52.96
29,-67.5,373.37,258.21,1,15.21,60.43
24,-62.49,434.06,588.2,1,16.48,48.69
2,-73.16,196.47,187.9,1,11.75,53.52
4,-53.91,667.92,911,0,9.17,49.22
6,-67.63,348.35,274.09,1,15.49,51.03
8,-67.02,465.94,388.62,1,14.51,47.87
35,-74.55,185.45,127.01,1,7.48,54.06
35,-74.42,174.12,60.23,1,15.91,52.86
28,-63.81,486.98,381.82,1,16.97,94
24,-62.78,719.5,556.92,1,10.29,55.09
9,-62.17,522.25,459.29,1,15.47,67.53
20,-39.1,851.32,888.33,1,16.81,48
15,-51.08,855.34,783.26,1,14.44,39.47
29,-68.22,445.54,235.52,1,15.74,66.28
27,-55.65,508.27,577.62,1,16.85,45.58
5,-58.9,657.08,573.9,0,4.19,47.8
11,-60.87,347.89,390.7,1,15.89,51.82
35,-74.19,188.09,66.77,1,15.75,52.59
36,-75.49,184.46,121.44,1,8.61,48.96
6,-69.28,364.4,316.3,1,10.92,50.62
16,-53.11,704.52,701.16,1,13.53,45.73
34,-70.79,271.23,106.23,0,11.83,55.41
3,-65.75,333.2,221.91,1,8.65,53.32
20,-39.87,861.78,867.35,1,15.6,52.66
29,-68.1,341.67,260.37,1,16.72,54.58
4,-51.92,719.93,867.09,0,15.84,48.31
25,-72,456.55,230.28,1,12.1,56.64
9,-62.32,522.9,478.27,1,15.08,68.36
9,-61.24,467.53,463.53,1,16.08,51.09
16,-54.33,649.84,805.76,1,4.87,48.96
23,-67.33,696.31,643.62,1,15.92,48.5
18,-54.12,647.47,629.78,1,16.38,61.66
28,-64.42,463.68,389.53,1,15.07,89.8
16,-53.39,769.51,703.03,1,12.22,49.79
11,-60.76,334.54,275.39,1,17.43,50.92
17,-49.25,852.56,874.56,1,17.6,52.31
18,-52.45,651.32,595.16,1,15.87,48.61
23,-66.82,513.25,598.76,1,15.64,45.59
24,-62.84,698.69,591.64,1,17.62,48.58
24,-63.29,707.88,588.31,1,9.8,53.14
36,-74.95,128.82,106.32,1,14.51,54.08
6,-69.49,469.83,270.06,1,15.55,51.54
12,-67.24,455.07,242.39,1,13.56,48.98
16,-52.99,663.24,661.01,1,15.63,52.64
12,-66.54,452.58,263.3,1,7.71,51.79
8,-67.03,348.81,299.46,1,14.84,58.34
10,-57.95,458.6,247.83,1,5.32,55.95
13,-57.5,473.09,590.7,1,16.26,55.84
16,-52.59,781.9,721.36,1,17.01,48.94
28,-63.81,445.9,373.09,1,16.93,85.64
20,-42.03,867.52,891.43,1,17.97,45.99
3,-67.09,358.05,390.88,1,13.85,52.95
28,-64.43,338.72,390.7,1,14.85,61.75
20,-38.81,855.61,879.67,1,16.47,47.34
17,-48.79,893.34,861.16,1,15.45,49.53
2,-73.13,85.64,127.98,1,17.6,43.27
5,-57.62,665.31,696.25,0,4.42,49.65
14,-49.27,788.44,862.62,1,4.34,45.06
1,-76.87,194.63,125.54,1,15.99,54.21
27,-55.46,649.68,580.75,1,15.6,48.39
